data_source,ticker,date_kst,open,high,low,close,volume,loaded_date_kst
source1,380340,2025-04-14,8375,8470,8375,8405,2129,2025-04-14
source1,381560,2025-04-14,6370,6460,6370,6435,1317,2025-04-14
source1,395160,2025-04-18,8000,8145,7955,8145,149992,2025-04-18
source1,429870,2025-04-21,7375,7375,7310,7340,64,2025-04-21
source1,456600,2025-04-18,20100,20100,19800,20010,48689,2025-04-18
source1,461450,2025-04-21,10985,11065,10940,10940,371,2025-04-21
source1,461600,2025-04-16,8880,8905,8870,8885,14477,2025-04-16
source1,492500,2025-04-17,51140,51140,51140,51140,2,2025-04-17
source1,003545,2025-04-16,15860,15990,15860,15880,52015,2025-04-16
source1,010820,2025-04-16,3585,3650,3480,3545,449802,2025-04-16
source1,011370,2025-04-14,840,876,832,867,201792,2025-04-14
source1,012030,2025-04-15,1248,1251,1215,1249,120767,2025-04-15
source1,013520,2025-04-18,1710,1715,1665,1714,31776,2025-04-18
source1,020150,2025-04-17,21750,22350,21550,22300,64104,2025-04-18
source1,027050,2025-04-22,2315,2350,2305,2330,115722,2025-04-22
source1,044490,2025-04-15,15180,15600,15020,15540,71023,2025-04-15
source1,048870,2025-04-16,3495,4015,3380,4015,4236430,2025-04-16
source1,065060,2025-04-18,129,131,126,128,951795,2025-04-18
source1,066590,2025-04-18,3030,3080,3025,3060,143355,2025-04-18
source1,086670,2025-04-17,8880,9000,8560,9000,16839,2025-04-17
source1,086820,2025-04-22,26800,27300,26200,26900,37191,2025-04-22
source1,095910,2025-04-21,1624,1644,1600,1637,66588,2025-04-21
source1,001340,2025-04-18,5820,6000,5750,6000,148524,2025-04-21
source1,005180,2025-04-14,89400,91200,88900,90100,76487,2025-04-15
source1,014620,2025-04-14,27000,28300,27000,27800,491952,2025-04-15
source1,014790,2025-04-22,2500,2555,2455,2510,265257,2025-04-22
source1,022100,2025-04-16,25100,25450,23800,23900,1000789,2025-04-17
source1,033340,2025-04-22,844,858,823,839,1335503,2025-04-22
source1,050090,2025-04-21,714,725,710,715,61466,2025-04-21
source1,053260,2025-04-17,4095,4140,4050,4120,13346,2025-04-17
source1,0000Y0,2025-04-15,101420,101420,101420,101420,1,2025-04-15
source1,0008E0,2025-04-18,7720,7835,7720,7825,491,2025-04-18
source1,0015K0,2025-04-14,7505,7535,7490,7510,364,2025-04-14
source1,002350,2025-04-17,5070,5180,5070,5150,35467,2025-04-17
source1,003540,2025-04-18,17000,17000,16780,16910,76137,2025-04-21
source1,004270,2025-04-21,1066,1089,1065,1086,40112,2025-04-21
source1,010580,2025-04-21,1163,1164,1138,1157,48370,2025-04-21
source1,030960,2025-04-15,9010,9010,8890,8940,134563,2025-04-15
source1,032350,2025-04-21,9690,9900,9600,9780,643903,2025-04-22
source1,000370,2025-04-22,3940,4140,3910,3965,176076,2025-04-22
source1,002680,2025-04-21,706,725,706,722,65127,2025-04-21
source1,011330,2025-04-14,1500,1572,1486,1571,278648,2025-04-14
source1,020000,2025-04-18,14840,14960,14820,14950,12489,2025-04-18
source1,023530,2025-04-16,62300,63300,62200,62900,21066,2025-04-17
source1,028100,2025-04-16,14300,15200,14090,14580,193001,2025-04-17
source1,036580,2025-04-22,2115,2115,2050,2060,38014,2025-04-22
source1,042370,2025-04-15,7430,7630,7350,7610,121166,2025-04-15
source1,048550,2025-04-17,1409,1460,1395,1425,363229,2025-04-17
source1,053580,2025-04-21,12720,12880,12200,12600,413601,2025-04-21
source1,061250,2025-04-14,1088,1112,1077,1088,360546,2025-04-14
source1,063570,2025-04-15,5040,5090,5000,5070,37861,2025-04-15
source1,068290,2025-04-15,16900,17150,16880,17010,42819,2025-04-15
source1,105190,2025-04-16,33720,33725,33300,33340,81881,2025-04-16
source1,122350,2025-04-14,1088,1120,1079,1118,87507,2025-04-14
source1,138530,2025-04-16,6080,6090,6015,6015,4305,2025-04-16
source1,138920,2025-04-22,10895,11030,10870,11030,374,2025-04-22
source1,213610,2025-04-14,7925,7925,7850,7855,5927,2025-04-14
source1,239340,2025-04-14,2960,2960,2960,2960,1203375,2025-04-14
source1,247660,2025-04-22,6050,6240,5750,5800,132065,2025-04-22
source1,258790,2025-04-22,1530,1530,1464,1464,375982,2025-04-22
source1,260660,2025-04-15,4675,4700,4565,4670,177038,2025-04-15
source1,281740,2025-04-22,13540,13900,13190,13430,390192,2025-04-22
source1,294570,2025-04-22,22750,23600,21950,22250,431848,2025-04-22
source1,314140,2025-04-17,5230,5280,5130,5240,14858,2025-04-17
source1,383800,2025-04-18,6230,6380,6230,6300,38634,2025-04-21
source1,413220,2025-04-16,3605,3605,3490,3495,1066,2025-04-16
source1,435420,2025-04-14,12580,12610,12545,12585,33565,2025-04-14
source1,453330,2025-04-14,13150,13195,13095,13175,68561,2025-04-14
source1,491630,2025-04-14,22735,23235,22630,23000,5195,2025-04-14
source1,001770,2025-04-18,15490,15490,15310,15370,3130,2025-04-18
source1,032940,2025-04-17,3555,3720,3555,3690,102800,2025-04-17
source1,035720,2025-04-21,39000,39350,38750,38900,772490,2025-04-22
source1,060310,2025-04-22,2250,2315,2230,2260,1204453,2025-04-22
source1,064550,2025-04-14,15650,16650,15600,16550,279246,2025-04-15
source1,073540,2025-04-14,1471,1489,1471,1485,30318,2025-04-14
source1,082660,2025-04-15,480,480,480,480,0,2025-04-15
source1,000440,2025-04-15,13270,13270,12800,12920,8616,2025-04-15
source1,003230,2025-04-21,960000,965000,936000,953000,31923,2025-04-22
source1,006050,2025-04-14,1481,1629,1396,1399,2601044,2025-04-14
source1,032750,2025-04-22,4250,4300,4210,4260,20842,2025-04-22
source1,033170,2025-04-18,699,704,689,702,57400,2025-04-18
source1,039020,2025-04-15,4325,4325,4225,4280,157643,2025-04-15
source1,048470,2025-04-21,5240,5270,4995,5050,519618,2025-04-21
source1,0008S0,2025-04-14,8780,8785,8640,8720,396433,2025-04-14
source1,002380,2025-04-15,241000,244500,239500,243500,13579,2025-04-15
source1,002880,2025-04-14,939,964,901,938,133180,2025-04-14
source1,003830,2025-04-15,106100,109200,106100,109200,356,2025-04-15
source1,004840,2025-04-14,4100,4185,4095,4140,4946,2025-04-14
source1,008930,2025-04-14,28550,28650,27950,28100,59835,2025-04-15
source1,018000,2025-04-14,1025,1029,990,997,1227232,2025-04-14
source1,023800,2025-04-15,5810,5850,5690,5850,57651,2025-04-15
source1,025440,2025-04-22,690,714,690,700,180752,2025-04-22
source1,033780,2025-04-21,109600,110700,109300,110400,178770,2025-04-22
source1,044480,2025-04-18,454,464,450,462,146810,2025-04-18
source1,049770,2025-04-17,36850,38700,36150,37200,185519,2025-04-18
source1,053980,2025-04-21,3200,3235,3185,3200,71566,2025-04-21
source1,072020,2025-04-14,9750,9810,9650,9750,9496,2025-04-14
source1,184230,2025-04-17,451,454,445,450,45363,2025-04-17
source1,195970,2025-04-15,12260,12305,12100,12305,9094,2025-04-15
source1,204450,2025-04-21,2250,2255,2205,2240,63835,2025-04-21
source1,226360,2025-04-16,2555,2555,2555,2555,0,2025-04-16
source1,263750,2025-04-15,32050,32500,31850,32250,97138,2025-04-15
source1,289670,2025-04-21,57485,57530,57455,57460,57,2025-04-21
source1,357880,2025-04-16,1788,2265,1666,2265,8924075,2025-04-16
source1,458650,2025-04-18,15700,15700,14580,14890,105420,2025-04-21
source1,460960,2025-04-17,10305,10530,10305,10405,32013,2025-04-17
source1,462870,2025-04-21,54400,55100,52800,54000,119608,2025-04-22
source1,277410,2025-04-21,1325,1329,1300,1305,36661,2025-04-21
source1,35320K,2025-04-21,7640,7700,7610,7680,1241,2025-04-21
source1,400570,2025-04-18,9420,9450,9405,9450,15023,2025-04-18
source1,460930,2025-04-22,17220,17750,16770,17700,731989,2025-04-22
source1,469880,2025-04-16,1995,2000,1991,1999,4229,2025-04-16
source1,474800,2025-04-22,10640,10640,10470,10510,7345,2025-04-22
source1,475460,2025-04-14,13500,13510,12220,12870,583128,2025-04-14
source1,494340,2025-04-15,8650,8665,8550,8660,8946,2025-04-15
source1,138520,2025-04-14,10450,10525,10420,10430,21783,2025-04-14
source1,208370,2025-04-15,4705,4755,4665,4715,702539,2025-04-15
source1,226340,2025-04-21,1067,1090,1049,1053,174662,2025-04-21
source1,277630,2025-04-15,25915,26075,25840,26025,103853,2025-04-15
source1,300720,2025-04-21,16200,16870,16070,16700,99902,2025-04-22
source1,316140,2025-04-15,16050,16460,15990,16410,1571471,2025-04-15
source1,430220,2025-04-16,2110,2110,2110,2110,0,2025-04-16
source1,430500,2025-04-16,117375,117415,117320,117415,593,2025-04-16
source1,438740,2025-04-17,20875,21275,20875,21275,131,2025-04-17
source1,452430,2025-04-22,16020,16700,15950,16290,40284,2025-04-22
source1,466940,2025-04-15,13430,13725,13430,13675,446202,2025-04-15
source1,243890,2025-04-18,2860,2910,2845,2910,2142,2025-04-18
source1,261780,2025-04-17,2850,3000,2830,2900,90389,2025-04-17
source1,352560,2025-04-21,11565,11565,11460,11490,8853,2025-04-21
source1,376300,2025-04-22,41400,42950,40450,42150,184391,2025-04-22
source1,399580,2025-04-14,5970,6030,5900,5930,826,2025-04-14
source1,429270,2025-04-16,5610,5740,5150,5300,209035,2025-04-16
source1,446690,2025-04-18,14085,14095,14005,14095,626,2025-04-18
source1,450330,2025-04-22,8630,8670,8510,8650,23121,2025-04-22
source1,463290,2025-04-22,107145,107145,107135,107135,2655,2025-04-22
source1,486780,2025-04-21,11315,11315,11220,11220,52,2025-04-21
source1,0010E0,2025-04-22,103110,103110,102765,102765,32,2025-04-22
source1,0015F0,2025-04-16,9635,9635,9300,9510,27947,2025-04-16
source1,002760,2025-04-22,1090,1113,1088,1093,332366,2025-04-22
source1,004255,2025-04-17,2380,2380,2340,2350,14104,2025-04-17
source1,004365,2025-04-21,7480,7600,7410,7410,12793,2025-04-21
source1,006740,2025-04-16,943,949,933,941,80674,2025-04-16
source1,011690,2025-04-21,2395,2410,2250,2340,217824,2025-04-21
source1,017890,2025-04-21,9080,9200,9070,9200,40346,2025-04-21
source1,040610,2025-04-17,1505,1529,1500,1528,29526,2025-04-17
source1,049470,2025-04-16,328,350,328,340,452623,2025-04-16
source1,058650,2025-04-14,93300,93500,92500,93500,48,2025-04-14
source1,067160,2025-04-16,80800,80800,78800,79500,72848,2025-04-17
source1,121440,2025-04-21,4545,4650,4515,4600,157671,2025-04-21
source1,001380,2025-04-21,1950,1998,1826,1979,3414786,2025-04-22
source1,003670,2025-04-22,121900,128000,121900,125000,170556,2025-04-22
source1,006490,2025-04-18,1404,1790,1373,1620,3648826,2025-04-18
source1,007390,2025-04-22,29250,33250,28250,33250,3441624,2025-04-22
source1,012630,2025-04-15,16900,17090,16740,16970,208831,2025-04-15
source1,024090,2025-04-16,12290,12600,12200,12210,4648,2025-04-16
source1,025530,2025-04-22,3165,3205,3150,3200,10111,2025-04-22
source1,047400,2025-04-16,2160,2240,2060,2085,1929874,2025-04-16
source1,048430,2025-04-17,16930,18180,12060,12240,3942429,2025-04-17
source1,057050,2025-04-17,48000,48450,47350,48050,3725,2025-04-17
source1,081150,2025-04-18,3230,3295,3175,3280,519718,2025-04-18
source1,138040,2025-04-21,114500,118100,114100,117400,146050,2025-04-22
source1,181710,2025-04-18,21800,21950,21050,21200,108375,2025-04-21
source1,187870,2025-04-14,10500,10700,10400,10400,5913,2025-04-14
source1,207760,2025-04-18,1593,1748,1380,1395,39012497,2025-04-18
source1,210780,2025-04-21,15315,15485,15315,15485,33828,2025-04-21
source1,215360,2025-04-18,9340,9350,9210,9330,3615,2025-04-18
source1,224060,2025-04-22,3125,3180,3125,3140,2968,2025-04-22
source1,253240,2025-04-14,6000,6020,5975,6005,625,2025-04-14
source1,263810,2025-04-22,3005,3010,2945,2990,36211,2025-04-22
source1,275290,2025-04-16,10325,10325,10210,10210,13,2025-04-16
source1,304670,2025-04-16,11905,11905,11905,11905,42,2025-04-16
source1,314250,2025-04-16,40305,40305,39640,39725,168615,2025-04-16
source1,326240,2025-04-22,13880,13985,13800,13940,232,2025-04-22
source1,336570,2025-04-17,8010,8500,7960,8500,2339620,2025-04-18
source1,175330,2025-04-16,17070,17440,16980,17250,200238,2025-04-17
source1,187270,2025-04-21,3435,3445,3405,3435,18181,2025-04-21
source1,215200,2025-04-14,45750,46150,44950,45500,44985,2025-04-15
source1,235980,2025-04-16,3060,3140,3025,3065,115564,2025-04-16
source1,261060,2025-04-18,11630,11805,11595,11805,135,2025-04-18
source1,271830,2025-04-18,1515,1520,1500,1512,10570,2025-04-18
source1,298380,2025-04-22,64400,70900,63600,68900,5122495,2025-04-22
source1,304100,2025-04-17,35650,37250,35250,36650,1480659,2025-04-18
source1,304780,2025-04-22,16270,16340,16185,16235,94,2025-04-22
source1,328370,2025-04-17,13550,13655,13505,13655,41,2025-04-17
source1,368770,2025-04-21,6850,6850,6580,6670,217265,2025-04-22
source1,373530,2025-04-16,11240,11355,11130,11355,747,2025-04-16
source1,383310,2025-04-18,25450,25650,24900,25300,44754,2025-04-21
source1,435530,2025-04-14,13490,13490,12800,12800,42,2025-04-14
source1,455850,2025-04-14,10000,10000,9755,9840,150169,2025-04-14
source1,474930,2025-04-18,2105,2135,2105,2135,2897,2025-04-18
source1,475050,2025-04-17,9635,9915,9585,9895,868501,2025-04-17
source1,480020,2025-04-16,9280,9280,9015,9045,84150,2025-04-16
source1,133820,2025-04-14,949,968,926,935,189183,2025-04-14
source1,154040,2025-04-18,1058,1088,1054,1068,20168,2025-04-18
source1,200470,2025-04-16,2330,2340,2245,2245,87704,2025-04-16
source1,282720,2025-04-17,8810,9870,8700,8820,727629,2025-04-18
source1,404990,2025-04-18,3285,3310,3245,3310,37209,2025-04-18
source1,451000,2025-04-21,116515,116655,116515,116650,21,2025-04-21
source1,45226K,2025-04-14,2290,2330,2290,2325,2415,2025-04-14
source1,476750,2025-04-16,9585,9650,9570,9615,195423,2025-04-16
source1,183300,2025-04-22,61300,63000,60000,61500,129205,2025-04-22
source1,212710,2025-04-22,10300,10700,10260,10270,154340,2025-04-22
source1,245360,2025-04-14,12165,12260,11755,12000,17783,2025-04-14
source1,261920,2025-04-16,13520,13680,13410,13550,29,2025-04-16
source1,267440,2025-04-14,8315,8350,8310,8340,2565,2025-04-14
source1,267980,2025-04-15,36000,36000,35350,35900,2453,2025-04-15
source1,273060,2025-04-14,899,936,890,929,861593,2025-04-14
source1,294630,2025-04-22,2830,2840,2780,2805,84945,2025-04-22
source1,332930,2025-04-18,42480,42735,42445,42735,110,2025-04-18
source1,340360,2025-04-17,1660,1666,1576,1660,775746,2025-04-17
source1,348150,2025-04-16,5170,5860,5160,5630,1210761,2025-04-17
source1,445690,2025-04-18,13955,14090,13925,14090,142,2025-04-18
source1,457700,2025-04-21,12850,12850,12810,12830,36048,2025-04-21
source1,457930,2025-04-21,11195,11195,11195,11195,1,2025-04-21
source1,465480,2025-04-16,8190,10110,7840,9500,13149413,2025-04-16
source1,472490,2025-04-16,11000,11000,10705,10705,569,2025-04-16
source1,486290,2025-04-22,8285,8300,8235,8250,704343,2025-04-22
source1,498410,2025-04-17,9350,9385,9315,9365,271402,2025-04-17
source1,001527,2025-04-14,7330,7490,7270,7270,5271,2025-04-14
source1,006125,2025-04-14,32350,32550,32250,32550,1834,2025-04-14
source1,006390,2025-04-21,15810,16100,15600,15780,29683,2025-04-21
source1,025770,2025-04-21,7560,7950,7560,7680,4826,2025-04-22
source1,025980,2025-04-14,6710,6710,6370,6500,1414116,2025-04-15
source1,037030,2025-04-22,2140,2160,2130,2135,65001,2025-04-22
source1,060540,2025-04-17,1387,1390,1321,1387,178709,2025-04-17
source1,064960,2025-04-18,27600,27600,26700,26800,45753,2025-04-21
source1,065170,2025-04-18,1018,1028,984,998,219465,2025-04-18
source1,066980,2025-04-22,1170,1198,1130,1188,326082,2025-04-22
source1,082740,2025-04-14,25400,25450,24200,25400,2651419,2025-04-15
source1,005090,2025-04-18,22150,22800,22150,22650,27725,2025-04-21
source1,005490,2025-04-21,251000,255000,250000,251500,182625,2025-04-22
source1,024900,2025-04-15,2770,2875,2745,2790,125954,2025-04-15
source1,033230,2025-04-14,1582,1638,1555,1616,308081,2025-04-14
source1,044820,2025-04-17,10650,10650,10490,10640,4573,2025-04-17
source1,054050,2025-04-18,7430,7490,7370,7440,28428,2025-04-18
source1,058400,2025-04-22,849,852,835,837,562561,2025-04-22
source1,060380,2025-04-18,1352,1388,1352,1353,17634,2025-04-18
source1,065150,2025-04-16,145,145,145,145,0,2025-04-16
source1,152380,2025-04-21,71820,71915,71805,71915,2139,2025-04-21
source1,001460,2025-04-22,27700,27700,26900,27350,2774,2025-04-22
source1,004450,2025-04-15,30300,30900,30300,30750,1360,2025-04-15
source1,009310,2025-04-14,283,283,283,283,0,2025-04-14
source1,011230,2025-04-21,4340,4530,4250,4450,163095,2025-04-21
source1,023760,2025-04-17,565,566,563,566,57284,2025-04-17
source1,033240,2025-04-16,11570,11600,11120,11300,56599,2025-04-17
source1,034020,2025-04-18,24550,26200,24550,26150,15286421,2025-04-21
source1,036620,2025-04-15,3920,4000,3860,3905,844170,2025-04-15
source1,053690,2025-04-21,15310,16310,15310,16000,56741,2025-04-22
source1,056730,2025-04-16,672,672,667,671,5853,2025-04-16
source1,060230,2025-04-22,601,603,588,595,404522,2025-04-22
source1,066130,2025-04-22,5690,5700,5600,5690,92865,2025-04-22
source1,078150,2025-04-14,2020,2300,1982,2020,5303730,2025-04-14
source1,093190,2025-04-14,5210,5260,5200,5200,12422,2025-04-14
source1,008700,2025-04-18,1405,1437,1393,1433,241709,2025-04-18
source1,030000,2025-04-18,17930,18230,17860,18130,234167,2025-04-21
source1,036670,2025-04-18,6330,6350,6280,6330,17982,2025-04-18
source1,039440,2025-04-17,19090,19980,18820,19840,135018,2025-04-18
source1,043340,2025-04-21,584,598,574,586,203106,2025-04-21
source1,044340,2025-04-18,5750,5810,5650,5770,25127,2025-04-18
source1,047310,2025-04-14,4375,4450,4300,4450,90530,2025-04-15
source1,053270,2025-04-17,2280,2315,2255,2315,80283,2025-04-17
source1,064240,2025-04-21,2850,3070,2830,3000,210694,2025-04-21
source1,107590,2025-04-14,72900,72900,72800,72800,22,2025-04-14
source1,109610,2025-04-22,3700,3845,3680,3825,1462587,2025-04-22
source1,143540,2025-04-14,584,609,584,599,30927,2025-04-14
source1,144960,2025-04-22,4670,4710,4640,4690,28932,2025-04-22
source1,175330,2025-04-18,17290,17590,17160,17460,193606,2025-04-21
source1,208640,2025-04-14,315,317,300,307,1150111,2025-04-14
source1,235980,2025-04-18,3200,3200,3100,3150,43615,2025-04-18
source1,238090,2025-04-21,1970,1990,1953,1990,39982,2025-04-21
source1,261060,2025-04-16,11725,11755,11515,11515,358,2025-04-16
source1,263700,2025-04-21,3310,3450,3230,3310,1341463,2025-04-21
source1,263920,2025-04-22,964,1060,956,1022,150474,2025-04-22
source1,271830,2025-04-16,1492,1496,1478,1490,28751,2025-04-16
source1,275750,2025-04-15,4015,4030,3990,4000,386,2025-04-15
source1,292050,2025-04-15,16130,16200,16025,16185,231,2025-04-15
source1,373530,2025-04-18,11140,11140,11140,11140,1,2025-04-18
source1,383310,2025-04-16,25850,26350,25100,25200,101068,2025-04-17
source1,426020,2025-04-17,18050,18120,17935,18095,4709,2025-04-17
source1,451150,2025-04-17,14555,14660,14550,14655,8,2025-04-17
source1,453640,2025-04-22,11500,11605,11500,11605,6696,2025-04-22
source1,474930,2025-04-16,2120,2140,2110,2115,1333,2025-04-16
source1,480020,2025-04-18,9040,9145,8900,9015,80037,2025-04-18
source1,487570,2025-04-22,39650,40450,39550,40100,6918,2025-04-22
source1,214180,2025-04-21,12260,12380,12150,12250,20268,2025-04-21
source1,243880,2025-04-22,19610,19685,19370,19435,1856,2025-04-22
source1,252710,2025-04-16,2465,2530,2460,2525,1032627,2025-04-16
source1,262840,2025-04-17,2440,2455,2405,2420,49359,2025-04-17
source1,438900,2025-04-22,11800,11845,11760,11770,36008,2025-04-22
source1,442090,2025-04-14,11575,11630,11575,11615,910,2025-04-14
source1,449780,2025-04-17,13335,13460,13335,13460,44665,2025-04-17
source1,453060,2025-04-15,107500,107500,107500,107500,0,2025-04-16
source1,460270,2025-04-15,12245,12270,12210,12255,9027,2025-04-15
source1,477340,2025-04-17,1983,1984,1976,1980,4977,2025-04-17
source1,001200,2025-04-18,2385,2450,2370,2445,236632,2025-04-21
